2.36 -0.000140886 -12.21
2.37 -0.00013713 -11.8845
2.38 -0.000133353 -11.5572
2.39 -0.000129589 -11.2309
2.4 -0.00012587 -10.9086
2.41 -0.000122224 -10.5927
2.42 -0.00011868 -10.2855
2.43 -0.000115268 -9.98985
2.44 -0.000112022 -9.70853
2.45 -0.000108973 -9.4443
2.46 -0.000106148 -9.19939
2.47 -0.000103568 -8.97579
2.48 -0.000101257 -8.77553
2.49 -9.92399e-05 -8.60072
2.5 -9.75378e-05 -8.45321
2.51 -9.61633e-05 -8.33409
2.52 -9.512e-05 -8.24367
2.53 -9.44043e-05 -8.18164
2.54 -9.40023e-05 -8.1468
2.55 -9.3882e-05 -8.13637
2.56 -9.39884e-05 -8.1456
2.57 -9.42481e-05 -8.1681
2.58 -9.45774e-05 -8.19664
2.59 -9.48902e-05 -8.22375
2.6 -9.50982e-05 -8.24178
2.61 -9.51141e-05 -8.24316
2.62 -9.48675e-05 -8.22179
2.63 -9.43188e-05 -8.17423
2.64 -9.34543e-05 -8.09931
2.65 -9.22801e-05 -7.99755
2.66 -9.08218e-05 -7.87117
2.67 -8.91267e-05 -7.72425
2.68 -8.72584e-05 -7.56233
2.69 -8.52844e-05 -7.39126
2.7 -8.32661e-05 -7.21634
2.71 -8.12572e-05 -7.04223
2.72 -7.93055e-05 -6.87309
2.73 -7.74501e-05 -6.71229
2.74 -7.57164e-05 -6.56204
2.75 -7.41158e-05 -6.42332
2.76 -7.26514e-05 -6.2964
2.77 -7.1323e-05 -6.18128
2.78 -7.01279e-05 -6.07771
2.79 -6.90611e-05 -5.98525
2.8 -6.81155e-05 -5.9033
2.81 -6.72841e-05 -5.83125
2.82 -6.65622e-05 -5.76868
2.83 -6.59466e-05 -5.71532
2.84 -6.54303e-05 -5.67058
2.85 -6.50011e-05 -5.63338
2.86 -6.46429e-05 -5.60234
2.87 -6.43374e-05 -5.57587
2.88 -6.40629e-05 -5.55208
2.89 -6.37918e-05 -5.52858
2.9 -6.34906e-05 -5.50247
2.91 -6.31247e-05 -5.47076
2.92 -6.26609e-05 -5.43057
2.93 -6.20645e-05 -5.37888
2.94 -6.12978e-05 -5.31244
2.95 -6.03268e-05 -5.22828
2.96 -5.91233e-05 -5.12398
2.97 -5.76623e-05 -4.99736
2.98 -5.59227e-05 -4.8466
2.99 -5.3891e-05 -4.67052
3 -5.15595e-05 -4.46845
3.01 -4.89225e-05 -4.23992
3.02 -4.59771e-05 -3.98465
3.03 -4.27218e-05 -3.70253
3.04 -3.9152e-05 -3.39315
3.05 -3.52586e-05 -3.05572
3.06 -3.10297e-05 -2.68922
3.07 -2.64521e-05 -2.2925
3.08 -2.151e-05 -1.86419
3.09 -1.61911e-05 -1.40321
3.1 -1.04928e-05 -0.909371
3.11 -4.42496e-06 -0.383493
3.12 1.98977e-06 0.172446
3.13 8.71079e-06 0.754929
3.14 1.56794e-05 1.35887
3.15 2.28267e-05 1.9783
3.16 3.00798e-05 2.60689
3.17 3.73639e-05 3.23818
3.18 4.46097e-05 3.86614
3.19 5.17626e-05 4.48606
3.2 5.87882e-05 5.09493
3.21 6.56673e-05 5.69112
3.22 7.2394e-05 6.2741
3.23 7.89782e-05 6.84472
3.24 8.54441e-05 7.4051
3.25 9.18172e-05 7.95743
3.26 9.81147e-05 8.50321
3.27 0.000104351 9.04365
3.28 0.000110539 9.58
3.29 0.000116684 10.1125
3.3 0.000122772 10.6402
3.31 0.000128788 11.1616
3.32 0.000134721 11.6757
3.33 0.000140558 12.1816
3.34 0.000146285 12.678
3.35 0.000151889 13.1636
3.36 0.000157363 13.638
3.37 0.000162706 14.1011
3.38 0.000167913 14.5523
3.39 0.000172978 14.9913
3.4 0.000177898 15.4177
3.41 0.000182671 15.8314
3.42 0.000187295 16.2321
3.43 0.000191768 16.6198
3.44 0.000196086 16.994
3.45 0.000200245 17.3545
3.46 0.00020423 17.6998
3.47 0.00020802 18.0283
3.48 0.000211583 18.3371
3.49 0.000214875 18.6224
3.5 0.000217839 18.8793
3.51 0.000220417 19.1026
3.52 0.00022255 19.2875
3.53 0.000224189 19.4295
3.54 0.000225298 19.5257
3.55 0.000225862 19.5745
3.56 0.000225889 19.5769
3.57 0.00022541 19.5354
3.58 0.000224477 19.4546
3.59 0.000223154 19.3398
3.6 0.000221506 19.197
3.61 0.000219593 19.0313
3.62 0.000217462 18.8465
3.63 0.00021514 18.6453
3.64 0.000212635 18.4282
3.65 0.000209928 18.1936
3.66 0.000206981 17.9382
3.67 0.00020375 17.6582
3.68 0.000200194 17.35
3.69 0.00019627 17.0099
3.7 0.000191939 16.6346
3.71 0.000187178 16.222
3.72 0.000181984 15.7719
3.73 0.000176366 15.2849
3.74 0.000170332 14.762
3.75 0.000163897 14.2043
3.76 0.000157082 13.6137
3.77 0.000149905 12.9917
3.78 0.000142382 12.3396
3.79 0.000134522 11.6585
3.8 0.000126334 10.9489
3.81 0.000117826 10.2116
3.82 0.000109014 9.44778
3.83 9.9919e-05 8.65958
3.84 9.05666e-05 7.84904
3.85 8.09805e-05 7.01826
3.86 7.11922e-05 6.16995
3.87 6.12395e-05 5.30738
3.88 5.11548e-05 4.43338
3.89 4.09578e-05 3.54965
3.9 3.066e-05 2.65718
3.91 2.02706e-05 1.75677
3.92 9.79557e-06 0.848943
3.93 -7.64642e-07 -0.0662685
3.94 -1.14137e-05 -0.989182
3.95 -2.21502e-05 -1.91967
3.96 -3.29573e-05 -2.85628
3.97 -4.38021e-05 -3.79616
3.98 -5.46413e-05 -4.73555
3.99 -6.54226e-05 -5.66992
4 -7.60816e-05 -6.59369
4.01 -8.65423e-05 -7.50027
4.02 -9.67262e-05 -8.38288
4.03 -0.000106564 -9.23545
4.04 -0.000115996 -10.0529
4.05 -0.000124974 -10.831
4.06 -0.000133454 -11.5659
4.07 -0.000141405 -12.255
4.08 -0.000148804 -12.8962
4.09 -0.000155637 -13.4884
4.1 -0.00016189 -14.0303
4.11 -0.000167546 -14.5205
4.12 -0.000172587 -14.9574
4.13 -0.000176998 -15.3397
4.14 -0.000180761 -15.6658
4.15 -0.000183859 -15.9343
4.16 -0.000186276 -16.1438
4.17 -0.000187995 -16.2928
4.18 -0.000189004 -16.3802
4.19 -0.000189302 -16.4061
4.2 -0.000188898 -16.3711
4.21 -0.00018781 -16.2768
4.22 -0.000186068 -16.1258
4.23 -0.000183725 -15.9227
4.24 -0.000180856 -15.6741
4.25 -0.000177549 -15.3875
4.26 -0.000173901 -15.0713
4.27 -0.000170015 -14.7345
4.28 -0.000165997 -14.3863
4.29 -0.000161943 -14.035
4.3 -0.000157935 -13.6876
4.31 -0.000154034 -13.3496
4.32 -0.000150284 -13.0245
4.33 -0.000146712 -12.715
4.34 -0.000143335 -12.4223
4.35 -0.000140161 -12.1472
4.36 -0.000137198 -11.8904
4.37 -0.000134457 -11.6528
4.38 -0.000131954 -11.4359
4.39 -0.000129712 -11.2416
4.4 -0.00012776 -11.0724
4.41 -0.000126125 -10.9308
4.42 -0.000124827 -10.8183
4.43 -0.000123874 -10.7356
4.44 -0.000123257 -10.6822
4.45 -0.000122952 -10.6558
4.46 -0.000122915 -10.6526
4.47 -0.000123078 -10.6666
4.48 -0.000123359 -10.691
4.49 -0.000123677 -10.7186
4.5 -0.000123957 -10.7429
4.51 -0.000124124 -10.7574
4.52 -0.000124113 -10.7564
4.53 -0.000123874 -10.7357
4.54 -0.00012338 -10.6929
4.55 -0.000122609 -10.626
4.56 -0.000121537 -10.5331
4.57 -0.000120138 -10.4119
4.58 -0.000118387 -10.2601
4.59 -0.000116259 -10.0757
