1.73 -6.41251 0 0 6.41251 0 0
1.74 -5.9112 0 0 5.9112 0 0
1.75 -5.40041 0 0 5.40041 0 0
1.76 -4.88009 0 0 4.88009 0 0
1.77 -4.3501 0 0 4.3501 0 0
1.78 -3.80999 0 0 3.80999 0 0
1.79 -3.25912 0 0 3.25912 0 0
1.8 -2.69716 0 0 2.69716 0 0
1.81 -2.12447 0 0 2.12447 0 0
1.82 -1.54181 0 0 1.54181 0 0
1.83 -0.949741 0 0 0.949741 0 0
1.84 -0.34905 0 0 0.34905 0 0
1.85 0.258753 0 0 -0.258753 0 0
1.86 0.871737 0 0 -0.871737 0 0
1.87 1.48824 0 0 -1.48824 0 0
1.88 2.1068 0 0 -2.1068 0 0
1.89 2.72553 0 0 -2.72553 0 0
1.9 3.34177 0 0 -3.34177 0 0
1.91 3.95248 0 0 -3.95248 0 0
1.92 4.5547 0 0 -4.5547 0 0
1.93 5.14505 0 0 -5.14505 0 0
1.94 5.71934 0 0 -5.71934 0 0
1.95 6.27335 0 0 -6.27335 0 0
1.96 6.80371 0 0 -6.80371 0 0
1.97 7.30787 0 0 -7.30787 0 0
1.98 7.78377 0 0 -7.78377 0 0
1.99 8.23043 0 0 -8.23043 0 0
2 8.64826 0 0 -8.64826 0 0
2.01 9.03851 0 0 -9.03851 0 0
2.02 9.40287 0 0 -9.40287 0 0
2.03 9.74357 0 0 -9.74357 0 0
2.04 10.063 0 0 -10.063 0 0
2.05 10.3638 0 0 -10.3638 0 0
2.06 10.649 0 0 -10.649 0 0
2.07 10.9218 0 0 -10.9218 0 0
2.08 11.1857 0 0 -11.1857 0 0
2.09 11.4444 0 0 -11.4444 0 0
2.1 11.7018 0 0 -11.7018 0 0
2.11 11.9618 0 0 -11.9618 0 0
2.12 12.2269 0 0 -12.2269 0 0
2.13 12.4981 0 0 -12.4981 0 0
2.14 12.7747 0 0 -12.7747 0 0
2.15 13.0544 0 0 -13.0544 0 0
2.16 13.3324 0 0 -13.3324 0 0
2.17 13.6024 0 0 -13.6024 0 0
2.18 13.8569 0 0 -13.8569 0 0
2.19 14.0881 0 0 -14.0881 0 0
2.2 14.2891 0 0 -14.2891 0 0
2.21 14.4535 0 0 -14.4535 0 0
2.22 14.5764 0 0 -14.5764 0 0
2.23 14.6543 0 0 -14.6543 0 0
2.24 14.6853 0 0 -14.6853 0 0
2.25 14.6693 0 0 -14.6693 0 0
2.26 14.6075 0 0 -14.6075 0 0
2.27 14.5017 0 0 -14.5017 0 0
2.28 14.3546 0 0 -14.3546 0 0
2.29 14.1698 0 0 -14.1698 0 0
2.3 13.9521 0 0 -13.9521 0 0
2.31 13.7064 0 0 -13.7064 0 0
2.32 13.437 0 0 -13.437 0 0
2.33 13.1483 0 0 -13.1483 0 0
2.34 12.8448 0 0 -12.8448 0 0
2.35 12.531 0 0 -12.531 0 0
2.36 12.21 0 0 -12.21 0 0
2.37 11.8845 0 0 -11.8845 0 0
2.38 11.5572 0 0 -11.5572 0 0
2.39 11.2309 0 0 -11.2309 0 0
2.4 10.9086 0 0 -10.9086 0 0
2.41 10.5927 0 0 -10.5927 0 0
2.42 10.2855 0 0 -10.2855 0 0
2.43 9.98985 0 0 -9.98985 0 0
2.44 9.70853 0 0 -9.70853 0 0
2.45 9.4443 0 0 -9.4443 0 0
2.46 9.19939 0 0 -9.19939 0 0
2.47 8.97579 0 0 -8.97579 0 0
2.48 8.77553 0 0 -8.77553 0 0
2.49 8.60072 0 0 -8.60072 0 0
2.5 8.45321 0 0 -8.45321 0 0
2.51 8.33409 0 0 -8.33409 0 0
2.52 8.24367 0 0 -8.24367 0 0
2.53 8.18164 0 0 -8.18164 0 0
2.54 8.1468 0 0 -8.1468 0 0
2.55 8.13637 0 0 -8.13637 0 0
2.56 8.1456 0 0 -8.1456 0 0
2.57 8.1681 0 0 -8.1681 0 0
2.58 8.19664 0 0 -8.19664 0 0
2.59 8.22375 0 0 -8.22375 0 0
2.6 8.24178 0 0 -8.24178 0 0
2.61 8.24316 0 0 -8.24316 0 0
2.62 8.22179 0 0 -8.22179 0 0
2.63 8.17423 0 0 -8.17423 0 0
2.64 8.09931 0 0 -8.09931 0 0
2.65 7.99755 0 0 -7.99755 0 0
2.66 7.87117 0 0 -7.87117 0 0
2.67 7.72425 0 0 -7.72425 0 0
2.68 7.56233 0 0 -7.56233 0 0
2.69 7.39126 0 0 -7.39126 0 0
2.7 7.21634 0 0 -7.21634 0 0
2.71 7.04223 0 0 -7.04223 0 0
2.72 6.87309 0 0 -6.87309 0 0
2.73 6.71229 0 0 -6.71229 0 0
2.74 6.56204 0 0 -6.56204 0 0
2.75 6.42332 0 0 -6.42332 0 0
2.76 6.2964 0 0 -6.2964 0 0
2.77 6.18128 0 0 -6.18128 0 0
2.78 6.07771 0 0 -6.07771 0 0
2.79 5.98525 0 0 -5.98525 0 0
2.8 5.9033 0 0 -5.9033 0 0
2.81 5.83125 0 0 -5.83125 0 0
2.82 5.76868 0 0 -5.76868 0 0
2.83 5.71532 0 0 -5.71532 0 0
2.84 5.67058 0 0 -5.67058 0 0
2.85 5.63338 0 0 -5.63338 0 0
2.86 5.60234 0 0 -5.60234 0 0
2.87 5.57587 0 0 -5.57587 0 0
2.88 5.55208 0 0 -5.55208 0 0
2.89 5.52858 0 0 -5.52858 0 0
2.9 5.50247 0 0 -5.50247 0 0
2.91 5.47076 0 0 -5.47076 0 0
2.92 5.43057 0 0 -5.43057 0 0
2.93 5.37888 0 0 -5.37888 0 0
2.94 5.31244 0 0 -5.31244 0 0
2.95 5.22828 0 0 -5.22828 0 0
2.96 5.12398 0 0 -5.12398 0 0
2.97 4.99736 0 0 -4.99736 0 0
2.98 4.8466 0 0 -4.8466 0 0
2.99 4.67052 0 0 -4.67052 0 0
3 4.46845 0 0 -4.46845 0 0
3.01 4.23992 0 0 -4.23992 0 0
3.02 3.98465 0 0 -3.98465 0 0
3.03 3.70253 0 0 -3.70253 0 0
3.04 3.39315 0 0 -3.39315 0 0
3.05 3.05572 0 0 -3.05572 0 0
3.06 2.68922 0 0 -2.68922 0 0
3.07 2.2925 0 0 -2.2925 0 0
3.08 1.86419 0 0 -1.86419 0 0
3.09 1.40321 0 0 -1.40321 0 0
3.1 0.909371 0 0 -0.909371 0 0
3.11 0.383493 0 0 -0.383493 0 0
3.12 -0.172446 0 0 0.172446 0 0
3.13 -0.754929 0 0 0.754929 0 0
3.14 -1.35887 0 0 1.35887 0 0
3.15 -1.9783 0 0 1.9783 0 0
3.16 -2.60689 0 0 2.60689 0 0
3.17 -3.23818 0 0 3.23818 0 0
3.18 -3.86614 0 0 3.86614 0 0
3.19 -4.48606 0 0 4.48606 0 0
3.2 -5.09493 0 0 5.09493 0 0
3.21 -5.69112 0 0 5.69112 0 0
3.22 -6.2741 0 0 6.2741 0 0
3.23 -6.84472 0 0 6.84472 0 0
3.24 -7.4051 0 0 7.4051 0 0
3.25 -7.95743 0 0 7.95743 0 0
